FAMILY	Agossypii	Dhansenii	Ncrassa	Nfumigata	Pcarinii	Pjirovecii	Rdelemar	Sjaponicus	Spombe	Tdeformans	Umaydis	Scerevisiae	Ylipolytica	Scryophilus	Soctosporus
ORTHOMCL2012	0	1	1	1	0	1	2	1	1	1	1	0	2	1	1
ORTHOMCL2013	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2014	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2015	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2016	1	1	1	1	0	1	2	1	1	0	1	1	1	1	1
ORTHOMCL2017	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2018	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2019	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2020	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2021	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2022	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2023	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2024	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2025	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2026	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2027	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2028	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2029	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2030	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2031	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2032	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2033	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2034	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2035	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2036	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2037	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2038	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2039	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2040	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2041	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1
ORTHOMCL2042	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1
ORTHOMCL2043	1	1	1	1	0	1	1	1	1	2	0	1	1	1	1
ORTHOMCL2044	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2045	1	1	1	1	0	2	1	1	1	0	1	1	1	1	1
ORTHOMCL2046	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2047	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2048	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2049	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2050	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2051	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2052	1	1	1	1	0	2	1	1	1	0	1	1	1	1	1
ORTHOMCL2053	1	1	1	1	0	1	1	1	1	1	1	0	2	1	1
ORTHOMCL2054	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2055	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2056	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2057	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2058	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2059	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2060	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2061	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2062	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2063	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2064	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2065	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2066	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2067	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2068	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2069	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2070	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2071	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1
ORTHOMCL2072	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2073	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2074	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2075	1	1	1	1	0	1	0	1	1	1	2	1	1	1	1
ORTHOMCL2076	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2077	1	1	1	1	0	2	1	1	1	1	1	1	1	1	0
ORTHOMCL2078	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2079	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2080	1	1	1	1	0	1	5	0	0	1	1	1	1	0	0
ORTHOMCL2081	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2082	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2083	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2084	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2085	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2086	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2087	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2088	1	1	1	1	0	2	1	1	1	1	1	0	1	1	1
ORTHOMCL2089	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2090	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2091	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2092	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2093	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2094	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2095	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2096	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2097	1	1	1	1	0	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2098	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2099	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2100	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2101	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2102	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2103	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2104	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2105	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2106	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2107	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2108	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2109	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2110	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2111	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2112	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2113	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2114	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2115	1	1	1	1	0	1	2	1	1	0	1	1	1	1	1
ORTHOMCL2116	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2117	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2118	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2119	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2120	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2121	1	1	1	1	0	2	1	1	1	1	0	1	1	1	1
ORTHOMCL2122	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2123	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2124	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2125	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2126	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2127	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2128	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2129	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2130	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2131	1	1	1	1	0	1	1	1	1	1	0	2	1	1	1
ORTHOMCL2132	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2133	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2134	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2135	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2136	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2137	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2138	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2139	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2140	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2141	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1
ORTHOMCL2142	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2143	1	1	1	1	0	1	1	1	1	1	2	0	1	1	1
ORTHOMCL2144	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2145	1	2	1	1	0	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2146	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2147	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2148	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2149	1	1	1	1	0	2	1	1	1	1	1	1	0	1	1
ORTHOMCL2150	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2151	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2152	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2153	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2154	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2155	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2156	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2157	1	1	1	1	0	1	1	1	1	0	1	1	1	2	1
ORTHOMCL2158	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2159	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2160	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2161	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2162	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2163	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2164	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2165	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2166	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2167	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2168	0	0	0	0	0	1	8	1	1	0	1	0	0	1	1
ORTHOMCL2169	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2170	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1
ORTHOMCL2171	1	1	1	1	0	1	1	1	1	1	1	0	2	1	1
ORTHOMCL2172	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1
ORTHOMCL2173	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2174	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2175	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2176	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2177	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2178	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2179	1	1	1	1	1	0	2	1	1	1	1	0	1	1	1
ORTHOMCL2180	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2181	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2182	0	1	1	1	1	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2183	1	0	0	1	1	0	2	0	1	2	2	2	2	0	0
ORTHOMCL2184	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2185	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2186	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2187	0	0	1	1	1	1	0	2	2	1	1	0	1	1	2
ORTHOMCL2188	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2189	1	1	1	1	2	0	1	1	1	1	0	1	1	1	1
ORTHOMCL2190	1	1	1	1	2	1	0	1	1	1	1	0	1	1	1
ORTHOMCL2191	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2192	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2193	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2194	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2195	1	1	1	1	2	1	0	1	1	1	1	1	1	1	0
ORTHOMCL2196	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2197	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2198	1	1	1	2	1	0	0	1	1	1	1	1	1	1	1
ORTHOMCL2199	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2200	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2201	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1
ORTHOMCL2202	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2203	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2204	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2205	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2206	1	1	1	1	1	0	1	1	1	1	0	2	1	1	1
ORTHOMCL2207	1	1	1	1	1	1	3	0	0	1	1	2	1	0	0
ORTHOMCL2208	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2209	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2210	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2211	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2212	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2213	0	0	1	1	1	2	2	1	1	1	1	0	1	1	1
ORTHOMCL2214	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2215	1	2	1	1	1	1	0	1	1	1	2	1	1	0	0
ORTHOMCL2216	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2217	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2218	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2219	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2220	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2221	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2222	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2223	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2224	1	0	1	1	1	1	0	1	1	1	1	2	1	1	1
ORTHOMCL2225	2	1	1	1	1	0	1	1	1	1	1	0	1	1	1
ORTHOMCL2226	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2227	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2228	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2229	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2230	1	1	0	0	1	0	4	1	1	1	0	1	1	1	1
ORTHOMCL2231	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2232	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2233	1	1	1	1	2	0	1	1	1	1	1	0	1	1	1
ORTHOMCL2234	1	1	1	1	1	0	2	1	1	1	0	1	1	1	1
ORTHOMCL2235	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2236	1	1	1	1	1	0	1	1	1	2	1	0	1	1	1
ORTHOMCL2237	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
ORTHOMCL2238	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2239	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2240	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2241	1	1	0	0	2	1	1	1	1	1	0	2	1	1	1
ORTHOMCL2242	1	2	1	1	2	0	1	1	1	1	1	1	1	0	0
ORTHOMCL2243	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2244	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2245	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2246	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2247	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL2248	0	0	1	1	1	2	2	1	1	1	1	0	1	1	1
ORTHOMCL2249	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2250	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2251	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2252	1	1	1	1	2	0	1	1	1	1	0	1	1	1	1
ORTHOMCL2253	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2254	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2255	1	1	1	1	1	0	2	1	1	1	0	1	1	1	1
ORTHOMCL2256	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2257	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2258	0	1	1	1	1	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2259	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2260	0	1	1	1	1	2	1	1	1	1	1	0	1	1	1
ORTHOMCL2261	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2262	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL2263	1	1	1	1	1	2	1	1	1	1	1	0	0	1	1
ORTHOMCL2264	1	1	1	1	1	0	0	1	1	1	2	1	1	1	1
ORTHOMCL2265	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2266	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2267	0	1	1	1	1	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2268	0	0	1	1	2	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2269	1	1	1	2	1	0	1	1	1	0	1	1	1	1	1
ORTHOMCL2270	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2271	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2272	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL2273	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2274	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1
ORTHOMCL2275	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2276	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2277	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2278	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2279	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2280	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2281	1	1	1	1	1	2	0	1	1	0	1	1	1	1	1
ORTHOMCL2282	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2283	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2284	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2285	1	1	1	0	1	2	2	1	1	1	1	0	0	1	1
ORTHOMCL2286	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2287	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2288	1	2	1	1	1	1	0	1	1	1	0	1	1	1	1
ORTHOMCL2289	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2290	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2291	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2293	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2294	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2295	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2296	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2297	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2298	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2299	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2300	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2301	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2302	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2303	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2304	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2305	1	1	1	1	1	1	0	2	1	1	0	1	1	1	1
ORTHOMCL2306	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2307	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2308	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2309	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2310	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2311	0	1	1	1	1	1	2	1	1	1	1	0	1	1	1
ORTHOMCL2312	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1
ORTHOMCL2313	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2314	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2315	1	1	1	1	2	1	0	1	1	1	0	1	1	1	1
ORTHOMCL2316	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2317	0	0	1	1	1	1	4	1	1	1	1	0	0	1	1
ORTHOMCL2318	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2319	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2320	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2321	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2322	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2323	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2324	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2325	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2326	0	0	0	0	1	1	7	1	1	0	1	0	0	1	1
ORTHOMCL2327	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2328	1	1	1	1	2	1	0	1	1	1	0	1	1	1	1
ORTHOMCL2329	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2330	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2331	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2332	1	1	1	1	1	0	2	1	1	1	1	0	1	1	1
ORTHOMCL2333	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2334	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2335	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2336	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2337	1	1	1	1	1	2	2	1	0	1	1	1	1	0	0
ORTHOMCL2338	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL2339	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL2340	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2341	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2342	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2343	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL2344	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2345	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2346	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
ORTHOMCL2347	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL2348	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL2349	1	1	1	1	1	0	0	1	2	1	1	1	1	1	1
